condition_grouper_name,condition_grouper_canonical_url,condition_grouper_version,reporting_spec_grouper_snomed,reporting_spec_grouper_name,reporting_spec_grouper_canonical_url,reporting_spec_grouper_version
Head_Injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8f0541ec-9429-4449-be67-0a0f7e6fd61c,2.0.0,82271004,Head Injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-82271004,20250328
Hepatitis_A_Virus_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/42dfdcb0-928d-430f-a95c-33caf5874a96,2.0.0,40468003,Hepatitis A Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-40468003,20250328
Hepatitis_B,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceea7958-2eb3-44d2-8bfc-e74631f20cc5,2.0.0,60498001,"Hepatitis B Virus Infection, Perinatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-60498001,20250328
Hepatitis_B,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceea7958-2eb3-44d2-8bfc-e74631f20cc5,2.0.0,66071002,Hepatitis B Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-66071002,20250328
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,2.0.0,128302006,Hepatitis C Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-128302006,20250328
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,2.0.0,50711007,Hepatitis C Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-50711007,20250328
Hepatitis_C,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9bbc181b-f37a-49a6-9af4-4bc9478cb548,2.0.0,551611000124101,"Hepatitis C Virus Infection, Perinatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-551611000124101,20250328
Hepatitis_D_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ec425eb5-d8a0-4228-b9d4-d5c0e01b318e,2.0.0,707341005,Hepatitis D Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-707341005,20250328
Hepatitis_E_Virus_infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8010e398-244a-48f9-a21c-f2f191831149,2.0.0,7111000119109,Hepatitis E Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7111000119109,20250328
Hepatitis_G_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d922d010-fe2a-417d-a70a-e1abc0f73985,2.0.0,397575003,Hepatitis G Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-397575003,20250328
Herpes,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b0a00fd7-fae5-4e3e-b7a6-171028d2f777,2.0.0,91576008,"Herpes, Neonatal",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-91576008,20250328
Herpes,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b0a00fd7-fae5-4e3e-b7a6-171028d2f777,2.0.0,33839006,"Herpes, Genital",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-33839006,20250328
Histoplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3c779e64-dc72-48ba-ab18-d84736268664,2.0.0,12962009,Histoplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-12962009,20250328
HIV_Infection_or_AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e97e6fbb-3f25-41cb-ad9e-a165036ef845,2.0.0,76981000119106,HIV Infection or AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-76981000119106,20250328
HIV_Infection_or_AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e97e6fbb-3f25-41cb-ad9e-a165036ef845,2.0.0,86406008,HIV Infection or AIDS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-86406008,20250328
Hypoplastic_Left_Heart_Syndrome_HLHS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4cf5cf0e-28a0-4b62-bcc0-00f242a6421d,2.0.0,62067003,Hypoplastic Left Heart Syndrome (HLHS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-62067003,20250328
Hypospadias,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/509107b3-10d5-4962-84ac-a0abace4844f,2.0.0,416010008,Hypospadias,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416010008,20250328
Infant_Hearing_Loss,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/50d27f7d-2e15-4352-903d-c96f64cc0bcc,2.0.0,95821001,Infant Hearing Loss,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-95821001,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,6142004,Influenza-associated pediatric mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-6142004,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,661761000124109,Influenza-Associated Mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-661761000124109,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,43692000,Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-43692000,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,772828001,Novel Influenza A Virus Infections,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-772828001,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,719590007,Influenza-Associated Hospitalizations,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-719590007,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,725894000,Influenza-Associated Mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-725894000,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,95891005,Influenza-like Illness (ILI),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-95891005,20250328
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,2.0.0,541131000124102,Novel Influenza A Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-541131000124102,20250328
Interrupted_Aortic_Arch,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6f4a526f-586d-466f-9f53-1bb0439de10d,2.0.0,218728005,Interrupted Aortic Arch,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-218728005,20250328
Invasive_Cronobacter_Infection_Among_Infants,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/80a4d37b-47da-47d4-939a-3e92bf0c9e01,2.0.0,444664004,Invasive Cronobacter Infection Among Infants,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-444664004,20250328
Invasive_Haemophilus_Influenzae_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/eaf217c9-b188-4472-9987-5f043067f7ae,2.0.0,406583002,Invasive Haemophilus Influenzae Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-406583002,20250328
Jamestown_Canyon_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/254a4128-db51-4102-8178-c844f8510491,2.0.0,41723001,Jamestown Canyon virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-41723001,20250328
Japanese_encephalitis_virus_JEV_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c95bdb5c-a034-4bc6-aa7c-a15f9b7eeeb3,2.0.0,52947006,Japanese encephalitis virus (JEV) disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-52947006,20250328
Kawasaki_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/407595a2-d507-4e80-9537-fd2a8a3b8cbc,2.0.0,75053002,Kawasaki Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-75053002,20250328
Keystone_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c3391341-bb07-4fcf-bf45-6bbe2578c180,2.0.0,404237007,Keystone virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-404237007,20250328
La_Crosse_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2f2b4ce4-0edf-4300-9912-e35516fc8d10,2.0.0,61094002,La Crosse virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61094002,20250328
Lead_in_Blood,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f0922b13-4f11-4f59-82f9-8e650308f4fb,2.0.0,407152001,Lead in Blood,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-407152001,20250328
Legionellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/8d474b49-983e-4ba9-8379-05dd8623faca,2.0.0,26726000,Legionellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-26726000,20250328
Leishmaniasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3ccb96fe-f2c2-4a79-8fdd-6d66c1d8ca44,2.0.0,80612004,Leishmaniasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-80612004,20250328
Leptospirosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/41421125-e8b1-4048-ae24-0f26aa7de153,2.0.0,77377001,Leptospirosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-77377001,20250328
Limb_Reduction,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5eb5499c-9040-46be-8456-1bf86226b9df,2.0.0,67341007,Limb Reduction,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-67341007,20250328
Listeriosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/92969634-a5e7-47df-b3ac-4ec1ddf60541,2.0.0,4241002,Listeriosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-4241002,20250328
Louseborne_relapsing_fever_LBRF,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/98d18137-af40-4d1f-b080-89f4dd62a150,2.0.0,14683004,Louse-borne relapsing fever (LBRF),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-14683004,20250328
Lyme_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/348f4787-0a54-4172-9f3e-f97808cc7972,2.0.0,23502006,Lyme Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-23502006,20250328
Lymphatic_Filariasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/436c0c8d-8277-4ff7-bd51-86183aca29a3,2.0.0,240820001,Lymphatic Filariasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240820001,20250328
Lymphocytic_Choriomeningitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4d07bff3-c9a6-45c7-a533-049740ea330c,2.0.0,721781004,Lymphocytic Choriomeningitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-721781004,20250328
Malaria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5b1be9bc-0c90-4e77-a558-2daa03f3bee9,2.0.0,61462000,Malaria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61462000,20250328
Measles,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a28a01e9-94ca-49ae-9010-0408b3409e22,2.0.0,14189004,Measles,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-14189004,20250328
Melioidosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9c031608-c5f1-4dee-836e-3eaa8c153aa5,2.0.0,428111003,Melioidosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-428111003,20250328
Meningitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b3f526be-a585-41bd-884b-2c89b4fb43f2,2.0.0,7180009,Meningitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-7180009,20250328
Meningococcal_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/fbe4579f-9897-4f13-8734-b17243996c8c,2.0.0,23511006,Meningococcal disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-23511006,20250328
Mercury_Exposure_and_Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/7db57e09-ce52-4025-bc42-109a326f0346,2.0.0,767299002,Mercury Exposure and Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-767299002,20250328
Methemoglobinemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/75c6c468-a9ee-4300-ae19-45e1cc362077,2.0.0,38959009,Methemoglobinemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-38959009,20250328
Microphthalmia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/bc7a0f41-a743-409f-86a8-e7d92db10f1f,2.0.0,61142002,Microphthalmia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61142002,20250328
Microtia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a84c8bdd-0f87-4be1-8319-cb9dc88b90a2,2.0.0,35045004,Microtia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-35045004,20250328
Middle_East_Respiratory_Syndrome_MERS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3255f60e-59d6-4f89-846b-40e7e811c6bc,2.0.0,651000146102,Middle East Respiratory Syndrome (MERS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-651000146102,20250328
MIS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b4ea7ac2-a0dc-4ca0-9ab6-cad4b052b929,2.0.0,895448002,Multisystem Inflammatory Syndrome in Children (MIS-C),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-895448002,20250328
MIS,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b4ea7ac2-a0dc-4ca0-9ab6-cad4b052b929,2.0.0,1119306006,Multisystem Inflammatory Syndrome in Adults (MIS-A),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-1119306006,20250328
Motor_Vehicle_Injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/fb880669-25f6-4f9d-a7c9-08ab3a5ecad4,2.0.0,407153006,Motor Vehicle Injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-407153006,20250328
Mpox,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e305988b-5ca1-418d-9886-4ac38c16737d,2.0.0,359814004,Mpox,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-359814004,20250328
Mumps,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/7f368057-a920-4ce7-926d-c361e866d4d1,2.0.0,36989005,Mumps,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-36989005,20250328
Naegleria_fowleri_Primary_Amebic_Meningoencephalitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ea403ba3-8124-48d4-9d53-58425245c98a,2.0.0,428175000,Naegleria fowleri Primary Amebic Meningoencephalitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-428175000,20250328
Neonatal_Abstinence_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a8cac85b-4297-4633-a9a0-f265e0b9acc5,2.0.0,414819007,Neonatal Abstinence Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-414819007,20250328
Nipah_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b2fcfe3c-ae60-46e8-aec2-c86a06ae4b08,2.0.0,406597005,Nipah Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-406597005,20250328
Nonpestis_Yersiniosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/de6effca-c314-499d-9554-171d1241051e,2.0.0,83436008,Non-pestis Yersiniosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-83436008,20250328
NonPolio_Enterovirus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/daadfe59-aac8-4130-b57c-7d5de061fab9,2.0.0,53648006,Non-Polio Enterovirus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-53648006,20250328
NonStreptococcal_ToxicShock_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/acda4439-873e-409c-9432-2a133001b34b,2.0.0,18504008,Non-Streptococcal Toxic Shock Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-18504008,20250328
Nongonococcal_Urethritis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/cc179b10-e347-4aff-8b42-6c6666e0ff50,2.0.0,84619001,Nongonococcal Urethritis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-84619001,20250328
Nontuberculous_Mycobacteria_Infection_Extrapulmonary,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/06e6a340-e274-490d-a937-97c1553a8572,2.0.0,111811007,"Nontuberculous Mycobacteria Infection, Extrapulmonary",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111811007,20250328
Nontuberculous_Mycobacteria_Infection_Pulmonary,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6a27d878-2981-4bfa-b210-619774127802,2.0.0,1731000119106,"Nontuberculous Mycobacteria Infection, Pulmonary",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-1731000119106,20250328
Norovirus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b460f7ca-c55a-4b50-9c74-8024a337a32d,2.0.0,721763002,Norovirus infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-721763002,20250328
Ophthalmia_Neonatorum,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9a84f893-eb81-4ac3-b00a-ef3ef928ed85,2.0.0,34298002,Ophthalmia Neonatorum,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-34298002,20250328
Opioid_Overdose_and_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d8b7282f-b9f0-4666-b4a5-109684c40342,2.0.0,242253008,Opioid Overdose and Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-242253008,20250328
Orthopoxvirus_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/68309661-c5fe-4126-8b32-bf13c028b118,2.0.0,414015000,Orthopoxvirus Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-414015000,20250328
Parkinsons_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b8452faf-6516-466b-b3b8-7a8627fa29ca,2.0.0,49049000,Parkinson's disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-49049000,20250328
Pelvic_Inflammatory_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/7f62ece8-0955-4701-b8d5-6ddf1214ce20,2.0.0,198130006,Pelvic Inflammatory Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-198130006,20250328
Pertussis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f75b061-f17f-4d42-a979-d5a9f9bd9428,2.0.0,27836007,Pertussis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-27836007,20250328
Pesticide_Related_Illness_or_injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e22b0a62-3f73-457c-9a13-d95a1141baeb,2.0.0,37131007,Pesticide Related Illness or injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-37131007,20250328
Phenylketonuria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4ddec385-9d1e-4d81-b0d0-3ccf3c7a90b1,2.0.0,190687004,Phenylketonuria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-190687004,20250328
Plague,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/420fa39c-fdf8-45fd-a98b-10f27f5e4f99,2.0.0,58750007,Plague,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-58750007,20250328
Poliovirus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3425f1dc-7b0c-4781-aa87-3b85d2c690ca,2.0.0,398102009,Poliovirus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-398102009,20250328
Powassan_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e108d9bf-808c-4ecd-8fb0-3f1bb4ce69fc,2.0.0,416707008,Powassan virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416707008,20250328
Primary_Congenital_Hypothyroidism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0d1ebb73-79e8-4cd9-acb1-43fd413cabf2,2.0.0,190268003,Primary Congenital Hypothyroidism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-190268003,20250328
Prion_Disease_Human,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/406594b0-b870-4a31-9a38-a4a09446cfdb,2.0.0,20484008,Prion Disease (Human),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-20484008,20250328
Psittacosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/eacf2657-52ab-46c4-9015-01b86436cb84,2.0.0,75116005,Psittacosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-75116005,20250328
Pulmonary_Valve_Atresia_and_Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3d3a6e18-2eb0-437b-b567-e3931a59ff85,2.0.0,204339005,Pulmonary Valve Atresia and Stenosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-204339005,20250328
Q_fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/83ab38de-5824-4a3d-a304-d7381a83fd3e,2.0.0,186788009,Q Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-186788009,20250328
Rabies_Human,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/991b9c3a-c71b-4abc-8075-83181ce7790a,2.0.0,14168008,Rabies (Human),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-14168008,20250328
Renal_Agenesis_and_Hypoplasia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/97fbc560-83ff-4d1e-ac8a-917cc1e63511,2.0.0,32659003,Renal Agenesis and Hypoplasia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-32659003,20250328
Reyes_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5e8ffb05-cd8f-4bc3-a760-1da147b63252,2.0.0,74351001,Reye’s Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-74351001,20250328
Rheumatic_Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ca6a4759-c46d-4c77-bdcd-22aca3c94fb2,2.0.0,58718002,Rheumatic Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-58718002,20250328
Rheumatic_Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ca6a4759-c46d-4c77-bdcd-22aca3c94fb2,2.0.0,195528001,Rheumatic Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-195528001,20250328
Ricin_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6d33796b-4613-4f6e-b081-c8b52a7d3ef8,2.0.0,409617000,Ricin Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-409617000,20250328
